time,scenario,branch_id,I0,I1,I2,I2_over_I1
2023-04-10T12:00:00.0,statcom,99,1.634120991349476e-5,1.6341040952712987e-5,1.634045601468151e-5,0.9999642043592468
2023-04-10T12:00:00.0,statcom,47,7.9682885403678e-5,0.00013930928413322636,8.019276629458164e-5,0.5756455270984702
2023-04-10T12:00:00.0,statcom,73,4.641179496186832e-5,4.641160539231733e-5,4.6411867572964614e-5,1.0000056490320701
2023-04-10T12:00:00.0,statcom,82,0.00026137790416700464,0.000160081376391315,0.0001867715700287419,1.1667289115017563
2023-04-10T12:00:00.0,statcom,79,0.0001099868340875498,8.041560052435113e-5,9.32288456547642e-5,1.1593378031981867
2023-04-10T12:00:00.0,statcom,84,4.615522400658192e-5,4.615482971676495e-5,4.615536102077159e-5,1.0000115113414976
2023-04-10T12:00:00.0,statcom,104,0.00013996600376394087,0.00025000177641198523,0.00011015369854375863,0.44061166334367613
2023-04-10T12:00:00.0,statcom,124,0.0005564561693679886,0.00038684145742997657,0.00020581313409413532,0.5320348430632987
2023-04-10T12:00:00.0,statcom,185,1.1261684739869308e-10,3.026769067138532e-5,3.0179083752022943e-5,0.997072557654815
2023-04-10T12:00:00.0,statcom,70,5.937793784362629e-5,5.938171358265101e-5,5.937035767566437e-5,0.9998087642423651
2023-04-10T12:00:00.0,statcom,8,0.00022491928774994515,0.00013367733147602218,0.00021823997739285614,1.6325877767241488
2023-04-10T12:00:00.0,statcom,64,4.614430838103708e-5,4.614391989132491e-5,4.614444355404009e-5,1.000011348466199
2023-04-10T12:00:00.0,statcom,91,6.984809007202856e-5,5.088415355995727e-5,5.912954667900718e-5,1.1620424541273795
2023-04-10T12:00:00.0,statcom,60,4.6805131602725946e-5,4.680500788242301e-5,4.680517791406146e-5,1.0000036327659398
2023-04-10T12:00:00.0,statcom,158,0.00018684466031616983,0.00016766097566370562,0.00017552239302688104,1.0468887726082654
2023-04-10T12:00:00.0,statcom,156,0.00018878587227735553,0.00012753748035973026,0.00016498359392093357,1.293608698051611
2023-04-10T12:00:00.0,statcom,144,4.628879676301645e-5,4.628878162832313e-5,4.6288802438802113e-5,1.0000004495793204
2023-04-10T12:00:00.0,statcom,22,4.721007376480934e-5,4.7209499256524165e-5,4.721024532414626e-5,1.0000158033369098
2023-04-10T12:00:00.0,statcom,11,0.00016892748997432162,0.00011468267938508902,9.971826216267328e-5,0.8695145831728675
2023-04-10T12:00:00.0,statcom,16,0.00010998651993733377,8.041514497161924e-5,9.322853474365257e-5,1.1593405045350043
2023-04-10T12:00:00.0,statcom,40,4.702568203768805e-5,4.702555113045716e-5,4.702573144150664e-5,1.0000038343208137
2023-04-10T12:00:00.0,statcom,72,6.444213942545769e-5,3.6971373851136825e-5,4.6389627547009345e-5,1.254744487824407
2023-04-10T12:00:00.0,statcom,128,1.1135363615283734e-5,1.1133369974069491e-5,1.1132913750257797e-5,0.9999590219481831
2023-04-10T12:00:00.0,statcom,145,1.463958705997489e-5,1.4639579722383876e-5,1.463957257072202e-5,0.9999995114844832
2023-04-10T12:00:00.0,statcom,36,0.00020411640899495263,0.00029663184535766093,0.00014862241242320475,0.5010332327737932
2023-04-10T12:00:00.0,statcom,138,0.00013054752435901753,0.0002336928094098243,0.00010486663688323682,0.4487371141117716
2023-04-10T12:00:00.0,statcom,95,4.721019549499931e-5,4.72090464713224e-5,4.721053861291974e-5,1.0000316071115363
2023-04-10T12:00:00.0,statcom,153,7.968257738781758e-5,0.00010904197110913405,5.565645912229811e-5,0.5104131790372227
2023-04-13T12:00:00.0,baseline,1,5.112335223426109e-5,5.112335223426109e-5,5.112335223426109e-5,1.0
2023-04-13T12:00:00.0,baseline,54,0.0006090492270852458,0.0010979324967367696,0.0006802716376674415,0.6195933171568537
2023-04-13T12:00:00.0,baseline,101,5.246562268374674e-5,5.246562268374674e-5,5.246562268374674e-5,1.0
2023-04-13T12:00:00.0,baseline,41,0.0001344251554178286,0.0002205540191960123,0.0001335617631334669,0.6055739252467078
2023-04-13T12:00:00.0,baseline,65,0.0023103193998547274,0.003545536535445053,0.0022816386551505934,0.6435242261194725
2023-04-13T12:00:00.0,baseline,168,0.0003752976574092905,0.0005271798945152614,0.0003085552617253494,0.5852940617340198
2023-04-13T12:00:00.0,baseline,159,5.0994762504082674e-5,5.0994762504082674e-5,5.0994762504082674e-5,1.0
2023-04-13T12:00:00.0,baseline,88,0.00019280232913560357,0.00037375783353162085,0.0001887390737195218,0.5049769042594635
2023-04-13T12:00:00.0,baseline,26,0.00033978381565504684,0.00037578886662722924,0.0002591046783037008,0.6894953558076656
2023-04-13T12:00:00.0,baseline,77,0.0004639764766789187,0.0006780282308910834,0.00039524151251844094,0.5829278111311141
2023-04-13T12:00:00.0,baseline,24,0.000263669429908874,0.00038968215653376325,0.000262650879130104,0.6740131020275422
2023-04-13T12:00:00.0,baseline,23,5.119741617062643e-5,5.119741617062643e-5,5.119741617062643e-5,1.0
2023-04-13T12:00:00.0,baseline,160,0.000586209221506935,0.0007614207542944144,0.000576653639522183,0.7573390090431019
2023-04-13T12:00:00.0,baseline,149,5.003973327067284e-5,5.003973327067284e-5,5.003973327067284e-5,1.0
2023-04-13T12:00:00.0,baseline,59,5.281243828681378e-5,5.281243828681378e-5,5.281243828681378e-5,1.0
2023-04-13T12:00:00.0,baseline,43,5.091747331838658e-5,1.7785009775336875e-5,5.082994137051158e-5,2.8580215593133564
2023-04-13T12:00:00.0,baseline,122,0.0006090492270852458,0.0010979324967367696,0.0006802716376674415,0.6195933171568537
2023-04-13T12:00:00.0,baseline,175,5.4379614098420026e-5,5.4379614098420026e-5,5.4379614098420026e-5,1.0
2023-04-13T12:00:00.0,baseline,39,5.050069249000796e-5,5.050069249000796e-5,5.050069249000795e-5,0.9999999999999999
2023-04-13T12:00:00.0,baseline,143,5.049885172847612e-5,5.049885172847612e-5,5.049885172847612e-5,1.0
2023-04-13T12:00:00.0,baseline,112,0.00037939819298183773,0.0004771259322876926,0.00030355577336391295,0.6362173020201257
2023-04-13T12:00:00.0,baseline,34,0.00010156697735539607,0.00010156697735539607,0.00010156697735539607,1.0
2023-04-13T12:00:00.0,baseline,137,0.00013347826275052368,0.00016889998054804824,0.00013338109528446233,0.7897046219405479
2023-04-13T12:00:00.0,baseline,55,5.229997224787564e-5,5.229997224787564e-5,5.229997224787564e-5,1.0
2023-04-13T12:00:00.0,baseline,17,0.0006655532501390846,0.001014873572173107,0.00064899929382297,0.6394878254966228
2023-04-13T12:00:00.0,baseline,9,5.481741990015312e-5,5.481741990015312e-5,5.481741990015312e-5,1.0
2023-04-13T12:00:00.0,baseline,172,5.47862648436437e-5,5.47862648436437e-5,5.47862648436437e-5,1.0
2023-04-13T12:00:00.0,baseline,12,0.0001344251554178286,0.0002205540191960123,0.0001335617631334669,0.6055739252467078
2023-04-13T12:00:00.0,baseline,20,0.0003311814301302751,0.0004257219986529126,0.00026045096999677714,0.6117864964011891
2023-04-13T12:00:00.0,baseline,14,0.0006090492270852458,0.0010979324967367696,0.0006802716376674415,0.6195933171568537
2023-04-13T12:00:00.0,baseline,167,5.100251670522373e-5,5.100251670522373e-5,5.100251670522373e-5,1.0
2023-04-13T12:00:00.0,baseline,127,5.079971149813597e-5,5.079971149813597e-5,5.079971149813597e-5,1.0
2023-04-13T12:00:00.0,baseline,123,5.308035466759089e-5,5.308035466759089e-5,5.308035466759089e-5,1.0
2023-04-13T12:00:00.0,baseline,96,5.003973327067284e-5,5.003973327067284e-5,5.003973327067284e-5,1.0
2023-04-13T12:00:00.0,baseline,19,0.0005363797523303685,0.0007086160518723235,0.0005263501940739912,0.7427861571626203
2023-04-13T12:00:00.0,baseline,35,0.000263669429908874,0.00038968215653376325,0.000262650879130104,0.6740131020275422
2023-04-13T12:00:00.0,baseline,131,5.0260610050716794e-5,5.0260610050716794e-5,5.0260610050716794e-5,1.0
2023-04-13T12:00:00.0,baseline,21,5.4919614071100156e-5,5.4919614071100156e-5,5.4919614071100156e-5,1.0
2023-04-13T12:00:00.0,baseline,83,0.0006273513093224061,0.0008641912120829733,0.0006154211397340557,0.7121353829214448
2023-04-13T12:00:00.0,baseline,45,8.820089737906678e-5,0.00015256136053063874,8.771877250877264e-5,0.5749737168288832
2023-04-13T12:00:00.0,baseline,139,5.280769254786926e-5,5.280769254786926e-5,5.280769254786926e-5,1.0
2023-04-13T12:00:00.0,baseline,85,0.0004996366351988095,0.0009636600875987325,0.0004899204114080695,0.5083954578100905
2023-04-13T12:00:00.0,baseline,105,5.042737722635226e-5,5.042737722635225e-5,5.042737722635225e-5,1.0
2023-04-13T12:00:00.0,baseline,30,5.003973327067284e-5,5.003973327067284e-5,5.003973327067284e-5,1.0
2023-04-13T12:00:00.0,baseline,3,0.0007275909064266043,0.0010331526633137727,0.0006563099567243497,0.6352497361031587
2023-04-13T12:00:00.0,baseline,81,0.0006090492270852458,0.0010979324967367696,0.0006802716376674415,0.6195933171568537
2023-04-13T12:00:00.0,baseline,27,0.0002741192726475659,0.00020711834162450357,0.0002736301664746286,1.3211295741770086
2023-04-13T12:00:00.0,baseline,75,5.224426203624465e-5,5.224426203624465e-5,5.224426203624465e-5,1.0
2023-04-13T12:00:00.0,baseline,50,0.0007118933630978167,0.0012338369435010341,0.0007031770434252492,0.5699108355679251
2023-04-13T12:00:00.0,baseline,162,5.077989018680064e-5,5.077989018680064e-5,5.077989018680063e-5,0.9999999999999999
2023-04-13T12:00:00.0,baseline,63,5.4913845634000027e-5,5.4913845634000027e-5,5.4913845634000027e-5,1.0
2023-04-13T12:00:00.0,baseline,92,0.00024569744859621493,0.00048070852974894213,0.00024036357131715293,0.5000193598451159
2023-04-13T12:00:00.0,baseline,120,5.308075010751298e-5,5.308075010751298e-5,5.308075010751298e-5,1.0
2023-04-13T12:00:00.0,baseline,87,5.130083659718526e-5,5.130083659718525e-5,5.130083659718526e-5,1.0000000000000002
2023-04-13T12:00:00.0,baseline,117,0.000352452504398267,0.0006941767453720317,0.0003445278770622005,0.4963114644204293
2023-04-13T12:00:00.0,baseline,89,5.519949253081763e-5,5.519949253081763e-5,5.519949253081763e-5,1.0
2023-04-13T12:00:00.0,baseline,176,0.0023103193998547274,0.003545536535445053,0.0022816386551505934,0.6435242261194725
2023-04-13T12:00:00.0,baseline,161,0.000565577329531718,0.001048174940325188,0.0006332071384601901,0.6041044429699327
2023-04-13T12:00:00.0,baseline,146,5.4917200270097147e-5,5.4917200270097147e-5,5.4917200270097147e-5,1.0
2023-04-13T12:00:00.0,baseline,142,5.210850449513404e-5,5.210850449513404e-5,5.210850449513403e-5,0.9999999999999999
2023-04-13T12:00:00.0,baseline,80,5.1972706838857176e-5,5.1972706838857176e-5,5.197270683885717e-5,0.9999999999999999
2023-04-13T12:00:00.0,baseline,113,0.00022164468116549324,0.000372512919681389,0.0002204889701842062,0.5918961693269346
2023-04-13T12:00:00.0,baseline,110,0.0006218274857711444,0.0011259651384183417,0.0006126222011079471,0.5440862955743956
2023-04-13T12:00:00.0,baseline,157,5.555150897371947e-5,5.555150897371947e-5,5.555150897371947e-5,1.0
2023-04-13T12:00:00.0,baseline,57,0.0003088557019863088,0.00040710337335264223,0.00030787241139221017,0.7562511920664535
2023-04-13T12:00:00.0,baseline,165,0.0001481955217361147,0.00021712250420330558,0.0001456370325069829,0.6707597309701886
2023-04-13T12:00:00.0,baseline,173,5.4917200270097147e-5,5.4917200270097147e-5,5.4917200270097147e-5,1.0
2023-04-13T12:00:00.0,baseline,171,5.472032606344758e-5,5.472032606344758e-5,5.472032606344758e-5,1.0
2023-04-13T12:00:00.0,baseline,130,5.135128953279419e-5,5.135128953279419e-5,5.135128953279419e-5,1.0
2023-04-13T12:00:00.0,baseline,67,5.068857589772162e-5,6.799281392210492e-5,5.02575848829823e-5,0.7391602433245261
2023-04-13T12:00:00.0,baseline,61,5.0242611818704685e-5,5.0242611818704685e-5,5.0242611818704685e-5,1.0
2023-04-13T12:00:00.0,baseline,15,5.505782256781225e-5,5.505782256781225e-5,5.505782256781225e-5,1.0
2023-04-13T12:00:00.0,baseline,108,5.496911024458529e-5,5.496911024458529e-5,5.496911024458529e-5,1.0
2023-04-13T12:00:00.0,baseline,100,0.00010114073532870239,0.00010114073532870236,0.00010114073532870237,1.0000000000000002
2023-04-13T12:00:00.0,baseline,46,5.246562268374674e-5,5.246562268374674e-5,5.246562268374674e-5,1.0
2023-04-13T12:00:00.0,baseline,170,5.005227315804957e-5,5.005227315804957e-5,5.005227315804956e-5,0.9999999999999998
2023-04-13T12:00:00.0,baseline,151,5.07849897194403e-5,5.07849897194403e-5,5.07849897194403e-5,1.0
2023-04-13T12:00:00.0,baseline,68,0.0004209593472021539,0.0005780338820002356,0.000349149260139931,0.6040290561026121
2023-04-13T12:00:00.0,baseline,56,5.0787087453587476e-5,5.078708745358747e-5,5.078708745358747e-5,1.0
2023-04-13T12:00:00.0,baseline,147,5.225588253295092e-5,5.2255882532950914e-5,5.2255882532950914e-5,1.0
2023-04-13T12:00:00.0,baseline,76,0.00020146766798692932,0.000272321281787681,0.0001989731045610672,0.7306557286117628
2023-04-13T12:00:00.0,baseline,135,0.00010204059458371937,6.890672303798828e-5,0.00010195329317878549,1.4795841201529587
2023-04-13T12:00:00.0,baseline,48,0.0001344251554178286,0.0002205540191960123,0.0001335617631334669,0.6055739252467078
2023-04-13T12:00:00.0,baseline,103,5.2026879456666596e-5,5.2026879456666596e-5,5.20268794566666e-5,1.0000000000000002
2023-04-13T12:00:00.0,baseline,109,5.4103639038829774e-5,5.4103639038829774e-5,5.4103639038829774e-5,1.0
2023-04-13T12:00:00.0,baseline,32,5.517975636847944e-5,5.517975636847944e-5,5.517975636847944e-5,1.0
2023-04-13T12:00:00.0,baseline,2,0.0003088557019863088,0.00040710337335264223,0.00030787241139221017,0.7562511920664535
2023-04-13T12:00:00.0,baseline,155,5.067510783593528e-5,5.067510783593528e-5,5.067510783593528e-5,1.0
2023-04-13T12:00:00.0,baseline,51,0.00022235275069056772,0.000339842105481005,0.00022100478172877529,0.6503160678573657
2023-04-13T12:00:00.0,baseline,53,5.0142617117907335e-5,5.014261711790733e-5,5.014261711790733e-5,1.0
2023-04-13T12:00:00.0,baseline,106,0.00062232630025687,0.0009646455073345618,0.0006043373809132686,0.6264864930363172
2023-04-13T12:00:00.0,baseline,111,5.034340273997934e-5,5.0343402739979335e-5,5.034340273997933e-5,0.9999999999999999
2023-04-13T12:00:00.0,baseline,141,5.5252686132967255e-5,5.5252686132967255e-5,5.5252686132967255e-5,1.0
2023-04-13T12:00:00.0,baseline,93,0.00024407409152988092,0.00037858064307412466,0.00023893734080580054,0.6311398777961754
2023-04-13T12:00:00.0,baseline,10,0.0002643367902844695,0.00035688746920407426,0.00026317621279015274,0.7374207152105533
2023-04-13T12:00:00.0,baseline,154,5.475357773211532e-5,5.475357773211532e-5,5.475357773211532e-5,1.0
2023-04-13T12:00:00.0,baseline,49,5.17960951479085e-5,5.179609514790849e-5,5.179609514790849e-5,1.0
2023-04-13T12:00:00.0,baseline,5,5.53627189502303e-5,5.53627189502303e-5,5.53627189502303e-5,1.0
2023-04-13T12:00:00.0,baseline,62,5.527925504936329e-5,5.527925504936329e-5,5.527925504936329e-5,1.0
2023-04-13T12:00:00.0,baseline,90,0.00019169629106099544,0.0002553027295628118,0.00013743404863912498,0.538317975974919
2023-04-13T12:00:00.0,baseline,164,5.0490560698298845e-5,5.0490560698298845e-5,5.049056069829884e-5,0.9999999999999999
2023-04-13T12:00:00.0,baseline,86,0.0003088557019863088,0.00040710337335264223,0.00030787241139221017,0.7562511920664535
2023-04-13T12:00:00.0,baseline,126,5.061652562943417e-5,5.0616525629434155e-5,5.061652562943416e-5,1.0000000000000002
2023-04-13T12:00:00.0,baseline,152,0.0006227712118122265,0.0009145189649565948,0.0006078644758532156,0.6646821981237604
2023-04-13T12:00:00.0,baseline,71,0.000635990827751586,0.0008137165606246471,0.0006269182851578729,0.7704381543821855
2023-04-13T12:00:00.0,baseline,37,0.0002040776614701817,0.0001709433110580136,0.00020399037787661195,1.1933217896275745
2023-04-13T12:00:00.0,baseline,6,0.0004639764766789187,0.0006780282308910834,0.00039524151251844094,0.5829278111311141
2023-04-13T12:00:00.0,baseline,125,0.0006655532501390846,0.001014873572173107,0.00064899929382297,0.6394878254966228
2023-04-13T12:00:00.0,baseline,98,5.126405618747128e-5,5.126405618747128e-5,5.126405618747128e-5,1.0
2023-04-13T12:00:00.0,baseline,174,0.00023987480024462678,0.00030605874008798845,0.00017171660857704182,0.5610576862718418
2023-04-13T12:00:00.0,baseline,7,0.0007276308791415146,0.00106615622889231,0.0006563476914610378,0.6156205569824926
2023-04-13T12:00:00.0,baseline,140,0.000290485726609745,0.0004846526367023348,0.00028275337672749,0.5834145020883321
2023-04-13T12:00:00.0,baseline,107,0.0003311814301302751,0.0004257219986529126,0.00026045096999677714,0.6117864964011891
2023-04-13T12:00:00.0,baseline,102,5.0633803325177064e-5,5.0633803325177064e-5,5.0633803325177064e-5,1.0
2023-04-13T12:00:00.0,baseline,69,5.087111369758362e-5,5.087111369758362e-5,5.087111369758361e-5,0.9999999999999998
2023-04-13T12:00:00.0,baseline,97,5.41885068900817e-5,5.41885068900817e-5,5.41885068900817e-5,1.0
2023-04-13T12:00:00.0,baseline,4,5.021658001313485e-5,5.021658001313485e-5,5.021658001313485e-5,1.0
2023-04-13T12:00:00.0,baseline,136,0.0003088557019863088,0.00040710337335264223,0.00030787241139221017,0.7562511920664535
2023-04-13T12:00:00.0,baseline,13,0.00021687319989236549,0.00042860140546415723,0.00021211986309990525,0.49491173009614464
2023-04-13T12:00:00.0,baseline,134,5.39266827336213e-5,5.39266827336213e-5,5.39266827336213e-5,1.0
2023-04-13T12:00:00.0,baseline,133,0.00018356499532302012,0.0003220140952856884,0.0001823465214211766,0.5662687568362503
2023-04-13T12:00:00.0,baseline,148,0.00040582883962112144,0.0008004494138689536,0.0003967050437418027,0.49560289116127665
2023-04-13T12:00:00.0,baseline,118,5.432859718521653e-5,5.432859718521653e-5,5.432859718521653e-5,1.0
2023-04-13T12:00:00.0,baseline,38,5.461294128919762e-5,0.00010666753291149805,5.226071456156925e-5,0.4899402201879921
2023-04-13T12:00:00.0,baseline,116,5.432859718521653e-5,5.432859718521653e-5,5.432859718521653e-5,1.0
2023-04-13T12:00:00.0,baseline,66,0.0003752976574092905,0.0005271798945152614,0.0003085552617253494,0.5852940617340198
2023-04-13T12:00:00.0,baseline,18,5.077989018680064e-5,5.077989018680064e-5,5.077989018680063e-5,0.9999999999999999
2023-04-13T12:00:00.0,baseline,132,5.097194392497864e-5,5.097194392497864e-5,5.097194392497864e-5,1.0
2023-04-13T12:00:00.0,baseline,29,0.0007275909064264334,0.0010331526633139145,0.0006563099567240321,0.6352497361027641
2023-04-13T12:00:00.0,baseline,78,5.4479251916597674e-5,5.4479251916597674e-5,5.4479251916597674e-5,1.0
2023-04-13T12:00:00.0,baseline,74,5.4012934950667305e-5,5.4012934950667305e-5,5.4012934950667305e-5,1.0
2023-04-13T12:00:00.0,baseline,119,0.0005789957689086786,0.001071952203468165,0.0005695771003500921,0.5313456127122999
2023-04-13T12:00:00.0,baseline,42,0.0003088557019863088,0.00040710337335264223,0.00030787241139221017,0.7562511920664535
2023-04-13T12:00:00.0,baseline,33,0.0002534472435262844,0.0002582438152647819,0.00025076157482930645,0.971026448676791
2023-04-13T12:00:00.0,baseline,28,0.0005372938896337639,0.0007428925304366506,0.0005272862493861216,0.7097746010128788
2023-04-13T12:00:00.0,baseline,52,5.100251670522373e-5,5.100251670522373e-5,5.100251670522373e-5,1.0
2023-04-13T12:00:00.0,baseline,121,0.0002897634908852493,0.0003574958468559187,0.00021383580782183314,0.5981490685904813
2023-04-13T12:00:00.0,baseline,115,0.0001652441590976744,0.00013175001502856385,0.00016500083362008645,1.2523781009384607
2023-04-13T12:00:00.0,baseline,163,0.0001344251554178286,0.0002205540191960123,0.0001335617631334669,0.6055739252467078
2023-04-13T12:00:00.0,baseline,58,5.2257413775081416e-5,5.2257413775081416e-5,5.225741377508141e-5,0.9999999999999999
2023-04-13T12:00:00.0,baseline,25,0.0006655532501390846,0.001014873572173107,0.00064899929382297,0.6394878254966228
2023-04-13T12:00:00.0,baseline,114,0.0007118933630978167,0.0012338369435010341,0.0007031770434252492,0.5699108355679251
2023-04-13T12:00:00.0,baseline,166,0.0004326158501817449,0.0008549522819791175,0.0004231197194995964,0.4949044858037249
2023-04-13T12:00:00.0,baseline,31,5.394515057758913e-5,5.394515057758913e-5,5.394515057758913e-5,1.0
2023-04-13T12:00:00.0,baseline,44,0.0007276308791415146,0.00106615622889231,0.0006563476914610378,0.6156205569824926
2023-04-13T12:00:00.0,baseline,169,0.0007276308791415146,0.00106615622889231,0.0006563476914610378,0.6156205569824926
2023-04-13T12:00:00.0,baseline,129,0.0002956534416917194,0.0004333977002836142,0.0002906796927087041,0.6706996657307691
2023-04-13T12:00:00.0,baseline,150,5.119741617062643e-5,5.119741617062643e-5,5.119741617062643e-5,1.0
2023-04-13T12:00:00.0,baseline,94,5.4917200270097147e-5,5.4917200270097147e-5,5.4917200270097147e-5,1.0
2023-04-13T12:00:00.0,baseline,99,5.450325231716089e-5,5.450325231716089e-5,5.450325231716089e-5,1.0
2023-04-13T12:00:00.0,baseline,47,8.77106211735179e-5,0.00015194035267616652,8.74708708963801e-5,0.575692167062482
2023-04-13T12:00:00.0,baseline,73,5.2211709214687675e-5,5.2211709214687675e-5,5.2211709214687675e-5,1.0
2023-04-13T12:00:00.0,baseline,82,0.0003040403175630256,0.0005901808204231974,0.00029776144964139254,0.5045257984288248
2023-04-13T12:00:00.0,baseline,79,0.0002040776614701817,0.0001709433110580136,0.00020399037787661195,1.1933217896275745
2023-04-13T12:00:00.0,baseline,84,5.0577549507614007e-5,5.0577549507614007e-5,5.0577549507614e-5,0.9999999999999999
2023-04-13T12:00:00.0,baseline,104,0.00015271825769534847,0.0002713389876772916,0.00015157345131271694,0.5586128724449507
2023-04-13T12:00:00.0,baseline,124,0.0006655532501390846,0.001014873572173107,0.00064899929382297,0.6394878254966228
2023-04-13T12:00:00.0,baseline,70,5.2257402151061175e-5,5.2257402151061175e-5,5.225740215106117e-5,0.9999999999999999
2023-04-13T12:00:00.0,baseline,8,0.0005206140178230334,0.0009959138155693661,0.000584859176889039,0.5872588247555073
2023-04-13T12:00:00.0,baseline,64,5.056318708711374e-5,5.056318708711374e-5,5.0563187087113735e-5,0.9999999999999999
2023-04-13T12:00:00.0,baseline,91,5.42413852528724e-5,0.00010717231442436267,5.302991648141734e-5,0.49480984679903905
2023-04-13T12:00:00.0,baseline,60,5.044095628069284e-5,5.044095628069284e-5,5.044095628069284e-5,1.0
2023-04-13T12:00:00.0,baseline,158,0.00013849093091620608,0.00021168440488764117,0.00013707234249931064,0.647531605231224
2023-04-13T12:00:00.0,baseline,156,0.00021933323660366087,0.00015233556116646927,0.0002188441103891155,1.4365924063519682
2023-04-13T12:00:00.0,baseline,144,5.114736076239264e-5,5.114736076239263e-5,5.114736076239264e-5,1.0000000000000002
2023-04-13T12:00:00.0,baseline,22,5.535473381546568e-5,5.535473381546568e-5,5.535473381546568e-5,1.0
2023-04-13T12:00:00.0,baseline,11,0.0003311814301302751,0.0004257219986529126,0.00026045096999677714,0.6117864964011891
2023-04-13T12:00:00.0,baseline,16,0.0002040776614701817,0.0001709433110580136,0.00020399037787661195,1.1933217896275745
2023-04-13T12:00:00.0,baseline,40,5.106516756168558e-5,5.106516756168558e-5,5.106516756168558e-5,1.0
2023-04-13T12:00:00.0,baseline,72,0.00015310571868033321,0.00011997158121569204,0.00015301845753574566,1.2754558703418268
2023-04-13T12:00:00.0,baseline,128,5.4844607907725866e-5,5.4844607907725866e-5,5.4844607907725866e-5,1.0
2023-04-13T12:00:00.0,baseline,145,5.142353626322e-5,5.142353626321999e-5,5.142353626321999e-5,1.0
2023-04-13T12:00:00.0,baseline,36,0.0003088557019863088,0.00040710337335264223,0.00030787241139221017,0.7562511920664535
2023-04-13T12:00:00.0,baseline,138,0.00022235275069056772,0.000339842105481005,0.00022100478172877529,0.6503160678573657
2023-04-13T12:00:00.0,baseline,95,5.535473381546568e-5,5.535473381546568e-5,5.535473381546568e-5,1.0
2023-04-13T12:00:00.0,baseline,153,8.740759741354342e-5,0.00011847277404627583,8.732410804493862e-5,0.7370816522860312
2023-04-13T12:00:00.0,pv,1,5.099735980441561e-5,5.099735980441561e-5,5.099735980441561e-5,1.0
2023-04-13T12:00:00.0,pv,54,0.0006069784346222462,0.0010957965894511854,0.0006787313510667158,0.6193953856040463
2023-04-13T12:00:00.0,pv,101,5.232816819057835e-5,5.232816819057835e-5,5.232816819057835e-5,1.0
2023-04-13T12:00:00.0,pv,41,0.00013428316722678392,0.00022033170801493988,0.00013361875003535425,0.6064435810859056
2023-04-13T12:00:00.0,pv,65,0.001263353531788478,0.0020253270993664256,0.0010964126455989473,0.5413508987965121
2023-04-13T12:00:00.0,pv,168,0.000374010793948194,0.000526201937686871,0.0003079503846261677,0.5852323273074318
2023-04-13T12:00:00.0,pv,159,5.0869677813844627e-5,5.0869677813844627e-5,5.0869677813844627e-5,1.0
2023-04-13T12:00:00.0,pv,88,0.00019245755092373232,0.00037328572067834225,0.00018878689810934227,0.5057436908282347
2023-04-13T12:00:00.0,pv,26,0.000338635247307712,0.00037495743185837115,0.0002583932950710567,0.6891270131396061
2023-04-13T12:00:00.0,pv,77,0.00046241630716069895,0.0006768006683893125,0.0003944710345747831,0.5828466977043137
2023-04-13T12:00:00.0,pv,24,0.0002629222094852998,0.0003889975960368747,0.00026221269739016293,0.6740727964943688
2023-04-13T12:00:00.0,pv,23,5.107087594898413e-5,5.107087594898413e-5,5.107087594898413e-5,1.0
2023-04-13T12:00:00.0,pv,160,0.0009910978290610453,0.0007544508595598501,0.0009630524844276582,1.2764946480271853
2023-04-13T12:00:00.0,pv,149,4.9921556930063406e-5,4.9921556930063406e-5,4.9921556930063406e-5,1.0
2023-04-13T12:00:00.0,pv,59,5.2672387783073515e-5,5.2672387783073515e-5,5.2672387783073515e-5,1.0
2023-04-13T12:00:00.0,pv,43,5.0819101317713716e-5,1.7685803938399685e-5,5.073135268848966e-5,2.868478745166963
2023-04-13T12:00:00.0,pv,122,0.0006069784346222462,0.0010957965894511854,0.0006787313510667158,0.6193953856040463
2023-04-13T12:00:00.0,pv,175,5.4226427200991235e-5,5.4226427200991235e-5,5.4226427200991235e-5,1.0
2023-04-13T12:00:00.0,pv,39,5.0500694547741525e-5,5.050069454774152e-5,5.050069454774152e-5,1.0
2023-04-13T12:00:00.0,pv,143,5.0377382884560004e-5,5.0377382884560004e-5,5.0377382884560004e-5,1.0
2023-04-13T12:00:00.0,pv,112,0.0003780987899969,0.000476154403010621,0.0003028156036177084,0.6359609439775649
2023-04-13T12:00:00.0,pv,34,0.00010156698137521766,0.00010156698137521763,0.00010156698137521765,1.0000000000000002
2023-04-13T12:00:00.0,pv,137,0.00013345404255177956,0.0001688037537904432,0.00013344163255633816,0.7905134190439604
2023-04-13T12:00:00.0,pv,55,4.706719700758398e-5,4.706719700758398e-5,4.706719700758398e-5,1.0
2023-04-13T12:00:00.0,pv,17,0.0010117307146755728,0.0005087161767779942,0.000966098968957975,1.8990922896866802
2023-04-13T12:00:00.0,pv,9,4.3352696862142204e-5,4.3352696862142204e-5,4.3352696862142204e-5,1.0
2023-04-13T12:00:00.0,pv,172,4.509886451905305e-5,4.509886451905305e-5,4.509886451905305e-5,1.0
2023-04-13T12:00:00.0,pv,12,0.00013428316722678392,0.00022033170801493988,0.00013361875003535425,0.6064435810859056
2023-04-13T12:00:00.0,pv,20,0.0003300318280705454,0.00042488131101439707,0.00025986615252252524,0.611620576819675
